"logFC","AveExpr","t","P.Value","adj.P.Val","B","protein"
-0.100038050531413,-0.395833333333333,-0.205078328275213,0.837512768028376,0.963381738945936,-5.81352225322557,"p48"
-0.0915539748989502,0.7525,-0.187685945692551,0.851124526754177,0.969344893781639,-5.81665043626462,"p74"
-0.0893757905266731,-0.835,-0.183220660659818,0.854626521262467,0.969344893781639,-5.81740886513205,"p193"
-0.087707881983082,-0.570833333333333,-0.179801442732053,0.857310056811902,0.969344893781639,-5.81797727413802,"p110"
-0.0798595551877078,0.983333333333333,-0.163712347328825,0.869959055306466,0.978089559355857,-5.82050818530859,"p179"
-0.0704401334526763,-0.405,-0.144402502200117,0.885183923761678,0.985740789212566,-5.82323272111436,"p124"
-0.0657432640748547,-0.916666666666667,-0.134773904731314,0.892791834209244,0.985740789212566,-5.82446367800607,"p144"
0.0656721795252777,-0.255,0.134628181173968,0.892907053412438,0.985740789212566,-5.82448165561041,"p126"
-0.0634079201523392,-0.934166666666667,-0.129986442110511,0.896578305766204,0.985740789212566,-5.82504412081764,"p78"
0.0508185719623489,0.7025,0.104178237460751,0.917028824909563,0.987113553321364,-5.82781157399622,"p163"
0.0486168833928618,-0.595833333333333,0.0996647687474505,0.920611352338593,0.987113553321364,-5.82823288941334,"p98"
-0.0484793081910167,0.3225,-0.0993827391371507,0.920835265204463,0.987113553321364,-5.82825859648164,"p54"
-0.0455306189067843,0.0683333333333334,-0.0933379165341402,0.925635934747888,0.987113553321364,-5.82879207007175,"p44"
-0.0449986198230087,-0.1225,-0.0922473166857316,0.926502359529197,0.987113553321364,-5.82888475517746,"p104"
0.0443314078461137,0.0958333333333333,0.0908795299675782,0.927589117945202,0.987113553321364,-5.82899945731174,"p103"
0.0352344888650972,0.475,0.0722308165313232,0.942418857921901,0.987167293305599,-5.83039239434653,"p162"
0.0313514649225291,0.26,0.064270604846226,0.948755325255488,0.987167293305599,-5.83088997431737,"p92"
-0.0308923993332956,0.0125,-0.0633295188983434,0.949504668200531,0.987167293305599,-5.83094496403427,"p106"
0.0294688024246034,-0.650833333333333,0.0604111406150652,0.951828718077185,0.987167293305599,-5.83111033341913,"p186"
0.0275144877017211,-0.855,0.0564047890901873,0.955019838623517,0.987167293305599,-5.83132464824801,"p183"
0.0239810354089214,-0.101666666666667,0.0491612004216933,0.960791264214849,0.987167293305599,-5.83167481822138,"p43"
-0.0226247717223359,0.0358333333333334,-0.0463808554622722,0.96300710346631,0.987167293305599,-5.83179646324984,"p141"
-0.0199825428814701,0.0158333333333333,-0.0409642777628182,0.96732473464619,0.987167293305599,-5.83201311629048,"p62"
-0.00867517279289422,0.4625,-0.0177841323817751,0.985811219678799,0.994360287455857,-5.83263672672478,"p166"
-0.00699079899880303,-1.00416666666667,-0.0143311606370455,0.988565905609953,0.994360287455857,-5.83268750828184,"p115"
-0.00650311897490851,-0.0875,-0.0133314150052362,0.989363502091758,0.994360287455857,-5.83270017264131,"p182"
-0.0011561996708112,-0.948333333333333,-0.00237021307775143,0.998108866190683,0.998108866190683,-5.83277898674923,"p51"
